id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
01-Diagnostic_1F,12,2021.12,0.147,0.146994,12.0923,0.146994,0.0611158,6.65987e-06,1
01-Diagnostic_1F,12,2021.37,0.471,0.470982,38.1671,0.470982,0.174701,5.72671e-06,1
01-Diagnostic_1F,12,2021.62,0.701,0.700977,56.1929,0.700977,0.233456,4.5765e-06,1
01-Diagnostic_1F,12,2021.87,1.073,1.07297,85.2397,1.07297,0.31604,3.61646e-06,1
01-Diagnostic_1F,12,2022.12,0.112,0.111997,8.89439,0.111997,0.0277182,2.5792e-06,1
01-Diagnostic_1F,12,2022.37,0.654,0.653986,52.3814,0.653986,0.136431,1.85478e-06,1
01-Diagnostic_1F,12,2022.62,1.369,1.36897,110.895,1.36897,0.254339,1.45857e-06,1
01-Diagnostic_1F,12,2022.87,1.685,1.68497,138.026,1.68497,0.28793,1.24222e-06,1
01-Diagnostic_1F,13,1968.37,0.011,0.0109998,1.01584,0.0109998,0.00150214,8.4994e-07,1
01-Diagnostic_1F,13,1968.62,0.01,0.00999984,0.926033,0.00999984,0.00142761,1.01047e-06,1
01-Diagnostic_1F,13,1970.37,0.01,0.00999984,0.877086,0.00999984,0.00153915,1.05686e-06,1
01-Diagnostic_1F,13,1970.62,0.003,0.00299996,0.259233,0.00299996,0.00046772,6.44293e-07,1
01-Diagnostic_1F,13,1971.37,0.037,0.0369992,2.99521,0.0369992,0.00758539,1.8681e-06,1
01-Diagnostic_1F,13,1971.62,0.037,0.0369994,2.98004,0.0369994,0.00713256,1.05718e-06,1
01-Diagnostic_1F,13,1972.37,0.056,0.0559989,4.42128,0.0559989,0.0106055,1.59457e-06,1
01-Diagnostic_1F,13,1972.62,0.025,0.0249996,1.99356,0.0249996,0.00426756,1.27272e-06,1
01-Diagnostic_1F,13,1972.87,0.005,0.00500007,0.40018,0.00500007,0.000853017,8.8443e-07,1
01-Diagnostic_1F,13,1973.37,0.03,0.0299995,2.44079,0.0299995,0.00506993,1.2765e-06,1
01-Diagnostic_1F,13,1973.62,0.011,0.0109998,0.912931,0.0109998,0.00175459,1.15813e-06,1
01-Diagnostic_1F,13,1974.37,0.1,0.0999978,8.32851,0.0999978,0.021284,2.02458e-06,1
01-Diagnostic_1F,13,1974.62,0.007,0.00699985,0.574204,0.00699985,0.00140667,1.8036e-06,1
01-Diagnostic_1F,13,1975.12,0.041,0.0409993,3.23851,0.0409993,0.0072748,1.30798e-06,1
01-Diagnostic_1F,13,1975.37,0.254,0.253996,20.2004,0.253996,0.0403555,1.11128e-06,1
01-Diagnostic_1F,13,1975.62,0.021,0.0209997,1.7044,0.0209997,0.0030115,9.2287e-07,1
01-Diagnostic_1F,13,1976.37,0.104,0.103998,9.02338,0.103998,0.0154656,1.00344e-06,1
01-Diagnostic_1F,13,1977.37,0.326,0.325994,29.5834,0.325994,0.0579554,1.41394e-06,1
01-Diagnostic_1F,13,1977.62,0.164,0.163997,14.7622,0.163997,0.0283082,1.31789e-06,1
01-Diagnostic_1F,13,1978.37,0.275,0.274996,23.6756,0.274996,0.0431566,1.08146e-06,1
01-Diagnostic_1F,13,1978.62,0.016,0.0159998,1.37538,0.0159998,0.00241963,9.67862e-07,1
01-Diagnostic_1F,13,1979.12,0.005,0.00499992,0.427515,0.00499992,0.000808322,1.10343e-06,1
01-Diagnostic_1F,13,1979.37,0.311,0.310995,26.4837,0.310995,0.0480739,1.03449e-06,1
01-Diagnostic_1F,13,1979.62,0.075,0.0749989,6.33669,0.0749989,0.0111197,9.31874e-07,1
01-Diagnostic_1F,13,1980.12,0.003,0.00299996,0.248288,0.00299996,0.000416834,8.25227e-07,1
01-Diagnostic_1F,13,1980.37,0.127,0.126998,10.5625,0.126998,0.0158929,6.93935e-07,1
01-Diagnostic_1F,13,1980.62,0.123,0.122999,10.3428,0.122999,0.0141476,5.79958e-07,1
01-Diagnostic_1F,13,1981.12,0.015,0.0149998,1.28498,0.0149998,0.00167944,5.25828e-07,1
01-Diagnostic_1F,13,1981.37,0.331,0.330996,28.5789,0.330996,0.0366489,5.37648e-07,1
01-Diagnostic_1F,13,1981.62,0.083,0.0829991,7.18646,0.0829991,0.00933342,5.25259e-07,1
01-Diagnostic_1F,13,1981.87,0.002,0.00199998,0.172103,0.00199998,0.00024342,5.83421e-07,1
01-Diagnostic_1F,13,1982.37,0.049,0.0489993,4.19042,0.0489993,0.00643132,7.46928e-07,1
01-Diagnostic_1F,13,1982.62,0.02,0.0199997,1.72401,0.0199997,0.0027021,7.41591e-07,1
01-Diagnostic_1F,13,1983.37,0.089,0.0889984,7.76831,0.0889984,0.0150524,1.27113e-06,1
01-Diagnostic_1F,13,1983.62,0.012,0.0119998,1.04501,0.0119998,0.00200691,1.19518e-06,1
01-Diagnostic_1F,13,1984.37,0.294,0.293995,25.0074,0.293995,0.047577,1.12915e-06,1
01-Diagnostic_1F,13,1984.62,0.048,0.0479992,4.08322,0.0479992,0.00783476,1.07911e-06,1
01-Diagnostic_1F,13,1985.37,0.367,0.366994,31.9516,0.366994,0.0592888,1.14487e-06,1
01-Diagnostic_1F,13,1985.62,0.027,0.0269995,2.36053,0.0269995,0.00463467,1.16809e-06,1
01-Diagnostic_1F,13,1985.87,0.002,0.00199996,0.174738,0.00199996,0.000377095,1.4874e-06,1
01-Diagnostic_1F,13,1986.37,0.244,0.243995,21.5294,0.243995,0.048815,1.75184e-06,1
01-Diagnostic_1F,13,1986.62,0.015,0.0149997,1.33354,0.0149997,0.00319586,1.85172e-06,1
01-Diagnostic_1F,13,1988.37,0.101,0.100997,8.14998,0.100997,0.0350489,4.86172e-06,1
01-Diagnostic_1F,13,1989.37,0.178,0.177997,13.4272,0.177997,0.0349917,1.57401e-06,1
01-Diagnostic_1F,13,1990.37,0.118,0.117998,9.75486,0.117998,0.0228405,1.64243e-06,1
01-Diagnostic_1F,13,1991.37,0.177,0.176996,15.0243,0.176996,0.0413326,2.3635e-06,1
01-Diagnostic_1F,13,1991.62,0.018,0.0179996,1.52474,0.0179996,0.00429368,2.2904e-06,1
01-Diagnostic_1F,13,1993.12,0.006,0.00599987,0.500396,0.00599987,0.00125857,1.80028e-06,1
01-Diagnostic_1F,13,1993.37,0.022,0.0219995,1.82715,0.0219995,0.0045314,1.76096e-06,1
01-Diagnostic_1F,13,1994.37,0.255,0.254995,20.8364,0.254995,0.0487633,1.47597e-06,1
01-Diagnostic_1F,13,1996.37,0.069,0.0689987,5.68299,0.0689987,0.0131071,1.50327e-06,1
01-Diagnostic_1F,13,1996.87,0.004,0.00399992,0.333515,0.00399992,0.000792633,1.67461e-06,1
01-Diagnostic_1F,13,1997.12,0.014,0.0139997,1.16737,0.0139997,0.00272922,1.54324e-06,1
01-Diagnostic_1F,13,1997.37,0.32,0.319994,26.3966,0.319994,0.0603188,1.50227e-06,1
01-Diagnostic_1F,13,1998.37,0.156,0.155998,12.1795,0.155998,0.0224309,8.476e-07,1
01-Diagnostic_1F,13,1999.37,0.112,0.111999,9.08035,0.111999,0.0144932,7.03603e-07,1
01-Diagnostic_1F,13,2000.37,0.074,0.0739991,6.09019,0.0739991,0.00847066,5.64491e-07,1
01-Diagnostic_1F,13,2001.87,0.013,0.0129999,1.14357,0.0129999,0.00139013,4.8679e-07,1
01-Diagnostic_1F,13,2002.12,0.005,0.00499994,0.444675,0.00499994,0.000562788,5.46261e-07,1
01-Diagnostic_1F,13,2002.37,0.334,0.333996,29.816,0.333996,0.0384036,5.73666e-07,1
01-Diagnostic_1F,13,2002.62,0.113,0.112999,10.0267,0.112999,0.0131973,5.83865e-07,1
01-Diagnostic_1F,13,2002.87,0.003,0.00299996,0.262364,0.00299996,0.000355069,5.93151e-07,1
01-Diagnostic_1F,13,2003.12,0.051,0.0509994,4.39498,0.0509994,0.0059438,5.76267e-07,1
01-Diagnostic_1F,13,2003.37,0.376,0.375996,32.1648,0.375996,0.0427261,5.45153e-07,1
01-Diagnostic_1F,13,2003.62,0.09,0.089999,7.68092,0.089999,0.0105558,5.59409e-07,1
01-Diagnostic_1F,13,2004.37,0.217,0.216997,18.8197,0.216997,0.0272924,6.75515e-07,1
01-Diagnostic_1F,13,2004.62,0.064,0.0639991,5.59468,0.0639991,0.00849364,7.30189e-07,1
01-Diagnostic_1F,13,2005.12,0.001,0.000999985,0.0878869,0.000999985,0.000151298,9.51637e-07,1
01-Diagnostic_1F,13,2005.37,0.148,0.147998,13.0242,0.147998,0.0226346,1.0153e-06,1
01-Diagnostic_1F,13,2005.62,0.043,0.0429993,3.78749,0.0429993,0.00673106,1.03255e-06,1
01-Diagnostic_1F,13,2006.37,0.067,0.0669988,5.8485,0.0669988,0.0116574,1.30533e-06,1
01-Diagnostic_1F,13,2006.62,0.035,0.0349994,3.05935,0.0349994,0.0061401,1.30571e-06,1
01-Diagnostic_1F,13,2007.37,0.027,0.0269995,2.33341,0.0269995,0.00468073,1.30876e-06,1
01-Diagnostic_1F,13,2007.62,0.013,0.0129998,1.11202,0.0129998,0.00216109,1.17724e-06,1
01-Diagnostic_1F,13,2008.37,0.008,0.00799988,0.668909,0.00799988,0.00117734,9.28659e-07,1
01-Diagnostic_1F,13,2008.62,0.01,0.00999985,0.84161,0.00999985,0.0014343,8.7033e-07,1
01-Diagnostic_1F,13,2008.87,0.005,0.00499993,0.425042,0.00499993,0.00072103,8.83519e-07,1
01-Diagnostic_1F,13,2009.37,0.083,0.0829988,7.20675,0.0829988,0.0119954,9.1409e-07,1
01-Diagnostic_1F,13,2009.62,0.029,0.0289996,2.54559,0.0289996,0.00426174,9.20086e-07,1
01-Diagnostic_1F,13,2009.87,0.011,0.0109998,0.973788,0.0109998,0.00170108,1.01461e-06,1
01-Diagnostic_1F,13,2010.12,0.003,0.00299995,0.266653,0.00299995,0.000491196,1.11584e-06,1
01-Diagnostic_1F,13,2010.37,0.05,0.0499991,4.45174,0.0499991,0.00845973,1.23858e-06,1
01-Diagnostic_1F,13,2010.62,0.036,0.0359994,3.21109,0.0359994,0.00628589,1.28995e-06,1
01-Diagnostic_1F,13,2010.87,0.084,0.0839984,7.48754,0.0839984,0.015434,1.42782e-06,1
01-Diagnostic_1F,13,2011.12,0.121,0.120998,10.7362,0.120998,0.023493,1.55639e-06,1
01-Diagnostic_1F,13,2011.37,0.058,0.0579988,5.11349,0.0579988,0.0117479,1.73819e-06,1
01-Diagnostic_1F,13,2011.62,0.007,0.00699985,0.613976,0.00699985,0.00150009,1.89276e-06,1
01-Diagnostic_1F,13,2012.37,0.13,0.129997,11.2013,0.129997,0.0333809,2.76087e-06,1
01-Diagnostic_1F,13,2012.62,0.032,0.0319991,2.75873,0.0319991,0.00875894,3.06271e-06,1
01-Diagnostic_1F,13,2012.87,0.019,0.0189994,1.63647,0.0189994,0.00570538,3.71387e-06,1
01-Diagnostic_1F,13,2013.12,0.01,0.00999969,0.856727,0.00999969,0.00321975,4.01792e-06,1
01-Diagnostic_1F,13,2013.37,0.111,0.110996,9.45863,0.110996,0.0365122,4.57741e-06,1
01-Diagnostic_1F,13,2013.62,0.076,0.0759975,6.45709,0.0759975,0.025406,4.63887e-06,1
01-Diagnostic_1F,13,2013.87,0.043,0.0429985,3.63345,0.0429985,0.0146366,4.85807e-06,1
01-Diagnostic_1F,13,2014.37,0.107,0.106996,8.85888,0.106996,0.0359011,4.70734e-06,1
01-Diagnostic_1F,13,2014.62,0.068,0.0679977,5.57329,0.0679977,0.0231931,4.80361e-06,1
01-Diagnostic_1F,13,2015.37,0.137,0.136995,10.9525,0.136995,0.0455289,4.59145e-06,1
01-Diagnostic_1F,13,2015.62,0.109,0.108996,8.75153,0.108996,0.0360553,4.47675e-06,1
01-Diagnostic_1F,13,2015.87,0.018,0.0179994,1.45031,0.0179994,0.00623791,4.86924e-06,1
01-Diagnostic_1F,13,2016.37,0.202,0.201993,16.334,0.201993,0.0677423,4.75757e-06,1
01-Diagnostic_1F,13,2016.62,0.112,0.111996,9.09211,0.111996,0.0364491,4.38999e-06,1
01-Diagnostic_1F,13,2017.37,0.109,0.108997,8.94445,0.108997,0.0325272,3.79219e-06,1
01-Diagnostic_1F,13,2017.62,0.053,0.0529984,4.37892,0.0529984,0.0156533,3.59836e-06,1
01-Diagnostic_1F,13,2018.12,0.001,0.000999971,0.0833574,0.000999971,0.000291004,3.44299e-06,1
01-Diagnostic_1F,13,2018.37,0.218,0.217994,18.2516,0.217994,0.0612335,3.37523e-06,1
01-Diagnostic_1F,13,2018.62,0.091,0.0909974,7.65177,0.0909974,0.025679,3.29643e-06,1
01-Diagnostic_1F,13,2018.87,0.001,0.00099997,0.084136,0.00099997,0.000305781,3.82376e-06,1
01-Diagnostic_1F,13,2019.37,0.253,0.252992,21.3731,0.252992,0.0795351,4.14978e-06,1
01-Diagnostic_1F,13,2019.62,0.068,0.0679977,5.7708,0.0679977,0.0230614,4.60778e-06,1
01-Diagnostic_1F,13,2020.37,0.1,0.0999962,8.42112,0.0999962,0.0380313,6.11704e-06,1
01-Diagnostic_1F,13,2020.62,0.101,0.100996,8.36819,0.100996,0.0404189,6.55126e-06,1
01-Diagnostic_1F,13,2020.87,0.042,0.0419982,3.39141,0.0419982,0.017532,7.18468e-06,1
01-Diagnostic_1F,13,2021.12,0.012,0.0119996,0.946837,0.0119996,0.00462663,5.72969e-06,1
01-Diagnostic_1F,13,2021.37,0.188,0.187994,14.5791,0.187994,0.0642918,4.86859e-06,1
01-Diagnostic_1F,13,2021.62,0.085,0.0849974,6.51739,0.0849974,0.0259786,3.85337e-06,1
01-Diagnostic_1F,13,2022.12,0.001,0.000999977,0.0766295,0.000999977,0.00023147,2.25702e-06,1
01-Diagnostic_1F,13,2022.37,0.286,0.285994,22.1905,0.285994,0.0566524,1.67319e-06,1
01-Diagnostic_1F,13,2022.62,0.071,0.0709987,5.58656,0.0709987,0.0126572,1.3432e-06,1
01-Diagnostic_1F,14,1976.62,0.201,0.200998,14.5416,0.200998,0.0220773,5.3874e-07,1
01-Diagnostic_1F,14,1976.87,0.348,0.347996,24.6318,0.347996,0.0412942,6.30915e-07,1
01-Diagnostic_1F,14,1977.12,0.068,0.0679991,4.64376,0.0679991,0.0081835,6.45957e-07,1
01-Diagnostic_1F,14,1977.37,0.086,0.085999,5.68691,0.085999,0.0098015,5.87344e-07,1
01-Diagnostic_1F,14,1977.62,0.181,0.180998,11.7497,0.180998,0.0190802,4.96494e-07,1
01-Diagnostic_1F,14,1977.87,0.122,0.121999,7.85414,0.121999,0.0120505,4.72213e-07,1
01-Diagnostic_1F,14,1978.12,0.034,0.0339997,2.18785,0.0339997,0.00320102,3.94799e-07,1
01-Diagnostic_1F,14,1978.37,0.34,0.339997,22.0658,0.339997,0.0304242,3.59472e-07,1
01-Diagnostic_1F,14,1978.62,4.322,4.32196,282.698,4.32196,0.376977,3.25391e-07,1
01-Diagnostic_1F,14,1978.87,2.055,2.05498,133.58,2.05498,0.184166,3.32982e-07,1
01-Diagnostic_1F,14,1979.12,0.091,0.0909992,5.83081,0.0909992,0.00804692,3.31372e-07,1
01-Diagnostic_1F,14,1979.37,0.616,0.615995,39.1968,0.615995,0.050714,2.98403e-07,1
01-Diagnostic_1F,14,1979.62,0.794,0.793994,50.468,0.793994,0.0616066,2.56734e-07,1
01-Diagnostic_1F,14,1979.87,0.047,0.0469996,2.99691,0.0469996,0.00355305,2.31286e-07,1
01-Diagnostic_1F,14,1980.12,0.047,0.0469996,3.03484,0.0469996,0.00343556,2.30609e-07,1
01-Diagnostic_1F,14,1980.37,0.263,0.262998,17.3452,0.262998,0.0181743,2.19214e-07,1
01-Diagnostic_1F,14,1980.62,0.71,0.709995,47.689,0.709995,0.0474192,2.0026e-07,1
01-Diagnostic_1F,14,1980.87,0.036,0.0359998,2.43583,0.0359998,0.00240253,1.91636e-07,1
01-Diagnostic_1F,14,1981.12,0.88,0.879994,59.4181,0.879994,0.0592483,1.90742e-07,1
01-Diagnostic_1F,14,1981.37,1.21,1.20999,81.504,1.20999,0.0809062,1.99737e-07,1
01-Diagnostic_1F,14,1981.62,3.449,3.44898,231.964,3.44898,0.234204,1.91483e-07,1
01-Diagnostic_1F,14,1981.87,2.185,2.18498,146.693,2.18498,0.158839,2.06755e-07,1
01-Diagnostic_1F,14,1982.12,1.267,1.26699,85.5576,1.26699,0.0990107,2.44108e-07,1
01-Diagnostic_1F,14,1982.37,0.961,0.960992,65.9604,0.960992,0.0783166,2.92709e-07,1
01-Diagnostic_1F,14,1982.62,0.744,0.743994,51.6931,0.743994,0.0647143,3.06284e-07,1
01-Diagnostic_1F,14,1982.87,0.021,0.0209998,1.44943,0.0209998,0.00203331,3.57061e-07,1
01-Diagnostic_1F,14,1983.12,0.053,0.0529995,3.57941,0.0529995,0.00546885,4.28654e-07,1
01-Diagnostic_1F,14,1983.37,0.759,0.758992,50.3259,0.758992,0.0766639,4.61346e-07,1
01-Diagnostic_1F,14,1983.62,0.33,0.329997,21.6342,0.329997,0.0320936,4.06011e-07,1
01-Diagnostic_1F,14,1983.87,0.049,0.0489995,3.19665,0.0489995,0.00469307,3.89433e-07,1
01-Diagnostic_1F,14,1984.12,0.295,0.294997,19.3537,0.294997,0.0280015,3.75785e-07,1
01-Diagnostic_1F,14,1984.37,0.641,0.640994,42.6502,0.640994,0.0604159,3.88481e-07,1
01-Diagnostic_1F,14,1984.62,0.319,0.318997,21.4955,0.318997,0.0310218,3.81252e-07,1
01-Diagnostic_1F,14,1984.87,0.396,0.395996,26.9247,0.395996,0.0400327,4.47103e-07,1
01-Diagnostic_1F,14,1985.12,0.361,0.360996,24.7517,0.360996,0.0369277,4.57889e-07,1
01-Diagnostic_1F,14,1985.37,0.638,0.637993,44.0214,0.637993,0.0660187,4.77076e-07,1
01-Diagnostic_1F,14,1985.62,0.84,0.839991,57.9864,0.839991,0.0929147,4.81903e-07,1
01-Diagnostic_1F,14,1985.87,1.134,1.13399,78.3256,1.13399,0.137948,6.20588e-07,1
01-Diagnostic_1F,14,1986.12,0.808,0.807989,56.3678,0.807989,0.105327,7.16399e-07,1
01-Diagnostic_1F,14,1986.37,0.251,0.250996,17.7504,0.250996,0.0345928,8.40958e-07,1
01-Diagnostic_1F,14,1986.62,0.512,0.511992,36.4775,0.511992,0.0772969,9.2742e-07,1
01-Diagnostic_1F,14,1986.87,1.079,1.07898,76.4562,1.07898,0.184798,1.20517e-06,1
01-Diagnostic_1F,14,1987.12,0.207,0.206996,14.3816,0.206996,0.0383252,1.44373e-06,1
01-Diagnostic_1F,14,1987.37,0.235,0.234996,15.8218,0.234996,0.0438682,1.50871e-06,1
01-Diagnostic_1F,14,1987.62,0.142,0.141997,9.03075,0.141997,0.0266009,1.46033e-06,1
01-Diagnostic_1F,14,1987.87,0.691,0.690988,40.861,0.690988,0.122521,1.30192e-06,1
01-Diagnostic_1F,14,1988.12,0.094,0.0939986,5.28746,0.0939986,0.0143449,9.78886e-07,1
01-Diagnostic_1F,14,1988.37,0.414,0.413995,22.8796,0.413995,0.0529765,6.56819e-07,1
01-Diagnostic_1F,14,1988.62,0.247,0.246997,13.7526,0.246997,0.0275573,4.34794e-07,1
01-Diagnostic_1F,14,1988.87,0.662,0.661993,38.1307,0.661993,0.0665278,4.22521e-07,1
01-Diagnostic_1F,14,1989.12,0.7,0.699994,42.2753,0.699994,0.0642671,3.31472e-07,1
01-Diagnostic_1F,14,1989.37,0.298,0.297997,18.8064,0.297997,0.0261611,3.10455e-07,1
01-Diagnostic_1F,14,1989.62,0.788,0.787993,51.3636,0.787993,0.0737462,2.97172e-07,1
01-Diagnostic_1F,14,1989.87,0.11,0.109999,7.31241,0.109999,0.0115748,4.2217e-07,1
01-Diagnostic_1F,14,1990.12,0.126,0.125999,8.49567,0.125999,0.0139726,5.12352e-07,1
01-Diagnostic_1F,14,1990.37,0.012,0.0119999,0.818387,0.0119999,0.00133609,5.57432e-07,1
01-Diagnostic_1F,14,1990.62,0.629,0.628993,42.8365,0.628993,0.0745663,5.42985e-07,1
01-Diagnostic_1F,14,1991.37,0.313,0.312996,20.5418,0.312996,0.0411149,7.58882e-07,1
01-Diagnostic_1F,14,1991.62,1.041,1.04099,67.6772,1.04099,0.136956,6.90005e-07,1
01-Diagnostic_1F,14,1991.87,0.124,0.123998,7.9606,0.123998,0.0164828,7.31165e-07,1
01-Diagnostic_1F,14,1992.12,0.41,0.409995,26.1784,0.409995,0.0521108,6.81866e-07,1
01-Diagnostic_1F,14,1992.37,0.535,0.534993,34.2225,0.534993,0.0632633,6.21907e-07,1
01-Diagnostic_1F,14,1992.62,0.583,0.582993,37.3101,0.582993,0.0659741,5.34605e-07,1
01-Diagnostic_1F,14,1992.87,0.862,0.86199,55.0936,0.86199,0.0960974,5.28138e-07,1
01-Diagnostic_1F,14,1993.12,0.627,0.626993,39.9545,0.626993,0.0683832,4.8395e-07,1
01-Diagnostic_1F,14,1993.37,0.577,0.576994,36.5938,0.576994,0.0606951,4.60065e-07,1
01-Diagnostic_1F,14,1993.62,0.402,0.401996,25.4051,0.401996,0.0408205,4.30065e-07,1
01-Diagnostic_1F,14,1993.87,0.753,0.752992,47.6821,0.752992,0.0729213,4.10636e-07,1
01-Diagnostic_1F,14,1994.12,1.496,1.49599,94.6904,1.49599,0.140893,3.42158e-07,1
01-Diagnostic_1F,14,1994.37,1.352,1.35199,85.1882,1.35199,0.127216,3.52931e-07,1
01-Diagnostic_1F,14,1994.62,1.739,1.73898,109.377,1.73898,0.165893,3.60521e-07,1
01-Diagnostic_1F,14,1994.87,0.95,0.949991,59.9589,0.949991,0.0916928,3.84844e-07,1
01-Diagnostic_1F,14,1995.12,0.228,0.227998,14.4906,0.227998,0.0217448,3.43728e-07,1
01-Diagnostic_1F,14,1995.37,0.534,0.533995,34.1872,0.533995,0.0505838,3.56912e-07,1
01-Diagnostic_1F,14,1995.62,1.298,1.29799,83.7654,1.29799,0.125936,3.78822e-07,1
01-Diagnostic_1F,14,1995.87,0.43,0.429996,28.0453,0.429996,0.0426329,4.18164e-07,1
01-Diagnostic_1F,14,1996.12,0.295,0.294997,19.3814,0.294997,0.0297531,3.86694e-07,1
01-Diagnostic_1F,14,1996.37,0.451,0.450995,29.6652,0.450995,0.0462917,4.4019e-07,1
01-Diagnostic_1F,14,1996.62,0.93,0.92999,60.5608,0.92999,0.0974482,4.45437e-07,1
01-Diagnostic_1F,14,1996.87,0.43,0.429995,27.3366,0.429995,0.0442491,4.57586e-07,1
01-Diagnostic_1F,14,1997.12,0.132,0.131999,8.14458,0.131999,0.0125698,3.66041e-07,1
01-Diagnostic_1F,14,1997.37,0.512,0.511996,30.8733,0.511996,0.0439801,3.14203e-07,1
01-Diagnostic_1F,14,1997.62,1.052,1.05199,62.774,1.05199,0.0833858,2.54778e-07,1
01-Diagnostic_1F,14,1997.87,0.388,0.387997,23.3327,0.387997,0.0284966,2.32216e-07,1
01-Diagnostic_1F,14,1998.12,0.107,0.106999,6.55233,0.106999,0.00731224,1.79175e-07,1
01-Diagnostic_1F,14,1998.37,0.46,0.459997,28.7166,0.459997,0.0301885,1.75552e-07,1
01-Diagnostic_1F,14,1998.62,0.775,0.774995,49.2235,0.774995,0.0505443,1.72773e-07,1
01-Diagnostic_1F,14,1998.87,0.195,0.194999,12.4804,0.194999,0.0129062,1.775e-07,1
01-Diagnostic_1F,14,1999.12,0.14,0.139999,8.95295,0.139999,0.00922776,1.70752e-07,1
01-Diagnostic_1F,14,1999.37,1.089,1.08899,69.5336,1.08899,0.0700163,1.74956e-07,1
01-Diagnostic_1F,14,1999.62,1.268,1.26799,80.958,1.26799,0.080517,1.68692e-07,1
01-Diagnostic_1F,14,1999.87,0.459,0.458997,29.3553,0.458997,0.0290287,1.69241e-07,1
01-Diagnostic_1F,14,2000.12,0.298,0.297998,19.1497,0.297998,0.0184892,1.62026e-07,1
01-Diagnostic_1F,14,2000.37,0.501,0.500997,32.5371,0.500997,0.030164,1.59415e-07,1
01-Diagnostic_1F,14,2000.62,0.624,0.623996,41.1885,0.623996,0.0368762,1.53345e-07,1
01-Diagnostic_1F,14,2000.87,0.153,0.152999,10.2728,0.152999,0.009229,1.52461e-07,1
01-Diagnostic_1F,14,2001.12,0.03,0.0299998,2.05174,0.0299998,0.00187136,1.69273e-07,1
01-Diagnostic_1F,14,2001.37,0.32,0.319998,22.3203,0.319998,0.0205596,1.84423e-07,1
01-Diagnostic_1F,14,2001.62,0.575,0.574996,40.5234,0.574996,0.0388575,1.98971e-07,1
01-Diagnostic_1F,14,2001.87,0.165,0.164999,11.5303,0.164999,0.0118545,2.21118e-07,1
01-Diagnostic_1F,14,2002.12,0.099,0.0989993,6.74065,0.0989993,0.00726598,2.33571e-07,1
01-Diagnostic_1F,14,2002.37,0.388,0.387997,25.7011,0.387997,0.0277071,2.23838e-07,1
01-Diagnostic_1F,14,2002.62,0.72,0.719995,46.7873,0.719995,0.0498047,2.05765e-07,1
01-Diagnostic_1F,14,2002.87,0.48,0.479997,30.9527,0.479997,0.0325098,1.94939e-07,1
01-Diagnostic_1F,14,2003.12,0.581,0.580996,37.6637,0.580996,0.0384128,1.86336e-07,1
01-Diagnostic_1F,14,2003.37,2.079,2.07899,136.767,2.07899,0.136338,1.83053e-07,1
01-Diagnostic_1F,14,2003.62,2.564,2.56398,171.028,2.56398,0.177061,1.91614e-07,1
01-Diagnostic_1F,14,2003.87,0.869,0.868994,58.5758,0.868994,0.0641299,2.30739e-07,1
01-Diagnostic_1F,14,2004.12,0.359,0.358997,24.4156,0.358997,0.0274394,2.46929e-07,1
01-Diagnostic_1F,14,2004.37,1.655,1.65499,113.282,1.65499,0.130814,2.7001e-07,1
01-Diagnostic_1F,14,2004.62,2.261,2.26098,154.97,2.26098,0.191426,2.96588e-07,1
01-Diagnostic_1F,14,2004.87,0.503,0.502995,34.3152,0.502995,0.0461901,3.53132e-07,1
01-Diagnostic_1F,14,2005.12,0.188,0.187998,12.7432,0.187998,0.0180121,3.81321e-07,1
01-Diagnostic_1F,14,2005.37,0.812,0.811992,54.8735,0.811992,0.0783647,4.10016e-07,1
01-Diagnostic_1F,14,2005.62,0.814,0.813992,54.9303,0.813992,0.0803301,4.11433e-07,1
01-Diagnostic_1F,14,2005.87,0.287,0.286997,19.3013,0.286997,0.0296763,4.47098e-07,1
01-Diagnostic_1F,14,2006.12,0.09,0.089999,6.0259,0.089999,0.00957488,4.66458e-07,1
01-Diagnostic_1F,14,2006.37,0.441,0.440995,29.4648,0.440995,0.0469553,4.94928e-07,1
01-Diagnostic_1F,14,2006.62,0.652,0.651993,43.3535,0.651993,0.0696382,4.87933e-07,1
01-Diagnostic_1F,14,2006.87,0.515,0.514994,33.7456,0.514994,0.0549964,4.87169e-07,1
01-Diagnostic_1F,14,2007.12,0.124,0.123999,7.96402,0.123999,0.0126474,4.41517e-07,1
01-Diagnostic_1F,14,2007.37,0.401,0.400996,25.4268,0.400996,0.0377309,3.91182e-07,1
01-Diagnostic_1F,14,2007.62,0.907,0.906992,57.4083,0.906992,0.0799794,3.35098e-07,1
01-Diagnostic_1F,14,2007.87,0.633,0.632995,40.3167,0.632995,0.0541449,3.07395e-07,1
01-Diagnostic_1F,14,2008.12,0.199,0.198998,12.8525,0.198998,0.0166059,2.95852e-07,1
01-Diagnostic_1F,14,2008.37,0.773,0.772994,50.9255,0.772994,0.0632469,2.91331e-07,1
01-Diagnostic_1F,14,2008.62,0.853,0.852993,57.2904,0.852993,0.0710821,2.96811e-07,1
01-Diagnostic_1F,14,2008.87,0.306,0.305997,20.8492,0.305997,0.0266839,3.2639e-07,1
01-Diagnostic_1F,14,2009.12,0.324,0.323997,22.2599,0.323997,0.0293003,3.44104e-07,1
01-Diagnostic_1F,14,2009.37,0.591,0.590994,40.8371,0.590994,0.0546042,3.80868e-07,1
